"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","zona","clasif_sbs","nivel_educ"
"0","0","PROPIA","63","8282","86","6","9180","103670.06","29137.51","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","46","4448","","12","5500","","0","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","43","4893","11","12","2278.74","","17260.53","Junin","0","TECNICA"
"0","0","FAMILIAR","21","3626","","12","900","720","602.64","Lima","0","TECNICA"
"0","23","FAMILIAR","27","5329","61","12","2450","2250","5274.35","Lima","4","TECNICA"
"0","2","FAMILIAR","32","4690","","12","894.65","","1518.81","Lima","0","TECNICA"
"0","1","FAMILIAR","28","5209","","1","1900","2429","4882.17","Lambayeque","1","UNIVERSITARIA"
"0","0","PROPIA","40","4083","119","12","5200","30770","4627.65","Lima","2","UNIVERSITARIA"
"0","2","FAMILIAR","35","6425","40","12","3200","983.76","9011.3","Ancash","0","TECNICA"
"0","5","FAMILIAR","28","3595","76","0","3500","4843.53","37.61","Junin","0","UNIVERSITARIA"
"0","0","FAMILIAR","29","5666","22","12","1131.17","","475.69","Piura","0","TECNICA"
"0","1","FAMILIAR","32","4083","","12","1874.7","8445","5747.96","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","4448","","12","2000","","2124.88","Ica","0","TECNICA"
"0","0","FAMILIAR","22","4205","19","12","2100","1000","4814.01","Ica","0","UNIVERSITARIA"
"0","0","FAMILIAR","52","6456","96","10","13500","14334.66","16037.38","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","24","4144","23","12","2500","2400","16676.98","Loreto","0","UNIVERSITARIA"
"0","0","FAMILIAR","30","5270","12","12","3000","1104.98","583.48","Lima","0","UNIVERSITARIA"
"0","4","FAMILIAR","39","5360","","11","2800","","57094.38","Ayacucho","0","UNIVERSITARIA"
"0","0","FAMILIAR","29","6090","14","12","3000","2357.89","0","Piura","1","UNIVERSITARIA"
"0","0","FAMILIAR","42","5725","87","0","6000","12820.12","646.47","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","30","5360","45","12","1800","2268","1327.96","Callao","4","TECNICA"
"0","0","FAMILIAR","28","4478","10","12","2000","3323.16","626.54","Lima","1","UNIVERSITARIA"
"0","2","PROPIA","24","4606","","12","1790.24","","3260.1","Ica","0","TECNICA"
"0","24","FAMILIAR","29","4052","28","12","2100","7700","5387.88","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","38","6365","","12","1500","897.02","3119.33","Lima","0","TECNICA"
"0","29","FAMILIAR","33","5544","40","12","3500","30287.39","47584.35","Ica","1","UNIVERSITARIA"
"0","0","FAMILIAR","29","5209","22","12","2856","2412.7","716.17","Lima","0","TECNICA"
"0","0","PROPIA","32","4410","","12","2117.29","","16776.77","Ica","0","TECNICA"
"0","0","PROPIA","34","5056","17","0","5400","12080.22","0","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","4848","","12","1522.87","1700","3573.02","Lima","0","TECNICA"
"0","25","PROPIA","42","3463","22","11","2032.17","3000","4068.19","Puno","1","TECNICA"
"0","0","FAMILIAR","27","5026","50","12","1189.13","13984.88","1286.45","Callao","0","TECNICA"
"0","0","PROPIA","37","4417","","12","700","","3779.23","Piura","0","SECUNDARIA"
"0","0","PROPIA","33","3950","30","3","1161","3555","469.99","Lambayeque","1","UNIVERSITARIA"
"0","0","FAMILIAR","43","4874","15","12","2500","913.11","637.46","Callao","0","TECNICA"
"0","3","FAMILIAR","55","5574","55","12","2500","4818.07","7750.85","Lima","0","TECNICA"
"0","0","PROPIA","41","9684","44","7","9520","14218.41","0","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","30","5056","21","12","2208","756","1043.14","Lima","1","TECNICA"
"0","2","FAMILIAR","44","13183","37","12","1451","1245.06","2269.58","Lima","0","UNIVERSITARIA"
"0","0","ALQUILADA","38","5117","40","12","6935","9043.89","3668.67","La Libertad","1","UNIVERSITARIA"
"0","2","PROPIA","35","7186","","10","1400","9366.44","7129.56","La Libertad","1","TECNICA"
"0","0","FAMILIAR","25","4660","26","12","1200","1800","403.91","Lima","0","TECNICA"
"0","0","PROPIA","30","6059","","12","4061","29254.29","0","Lima","2","TECNICA"
"0","2","FAMILIAR","29","5148","","12","866.39","1885","4191.06","Lambayeque","2","UNIVERSITARIA"
"0","0","FAMILIAR","65","6090","","12","2100","","0","La Libertad","0","SIN EDUCACION"
"0","9","FAMILIAR","31","4113","15","1","5500","7773.53","0","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","43","6335","","0","123.7","16800","1577.99","La Libertad","0","SECUNDARIA"
"0","0","PROPIA","60","5666","19","12","3200","","0","Callao","0","TECNICA"
"0","2","PROPIA","40","5087","","12","1500","","385.85","La Libertad","0","TECNICA"
"0","0","FAMILIAR","37","5666","22","12","1600","3371.61","0","Arequipa","1","UNIVERSITARIA"
"0","0","PROPIA","29","3840","16","12","2300","5070","1852.24","Junin","0","TECNICA"
"0","2","FAMILIAR","32","5360","","12","1300","","1638.17","Lima","0","TECNICA"
"0","31","FAMILIAR","32","3626","","12","1500","6820.75","885.84","Arequipa","2","UNIVERSITARIA"
"0","0","FAMILIAR","37","6456","10","10","2100","9050","3283.83","Lima","0","TECNICA"
"0","2","FAMILIAR","27","6670","63","12","4389","5307.75","0","Ica","3","TECNICA"
"0","23","FAMILIAR","46","5786","65","12","3700","8164.4","778.02","Lima","4","UNIVERSITARIA"
"0","2","FAMILIAR","32","4873","","12","2000.74","19244.14","4245.13","Lima","0","TECNICA"
"0","0","PROPIA","38","6609","","12","1100","","6386.31","Ica","0","TECNICA"
"0","0","PROPIA","30","4448","","10","4500","4189.41","0","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","28","4233","20","12","2600","7395","230.5","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","27","3589","","12","7230.88","","22391.02","Arequipa","0","TECNICA"
"0","11","FAMILIAR","32","4052","","3","6800","15134.6","0","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","30","4264","32","12","1916.59","3840.45","6021.31","Lima","2","UNIVERSITARIA"
"0","0","FAMILIAR","23","5148","46","12","2800","6319.67","7910.63","Ucayali","0","UNIVERSITARIA"
"0","0","FAMILIAR","34","4721","","12","2800","13026.16","5478.88","Callao","1","TECNICA"
"0","4","FAMILIAR","29","4843","","12","1600","2500","1196.11","Lima","0","TECNICA"
"0","0","PROPIA","49","3717","","12","1010.42","4487.62","1216.77","Lima","0","TECNICA"
"0","0","FAMILIAR","29","4751","22","12","5384","868.6","2000","Cajamarca","0","TECNICA"
"0","8","FAMILIAR","29","4874","54","12","2100","10991.84","0","Lima","0","UNIVERSITARIA"
"0","32","FAMILIAR","32","6304","","0","4000","10290.7","57094.38","Lima","1","UNIVERSITARIA"
"0","2","PROPIA","34","6425","13","12","1113.58","","2922.89","Lima","0","SECUNDARIA"
"0","0","FAMILIAR","49","5360","","12","2184.26","3250","1172.95","Lima","0","TECNICA"
"0","2","PROPIA","32","4002","","12","482.96","1915.74","0","Junin","1","UNIVERSITARIA"
"0","55","FAMILIAR","27","4598","31","12","5000","47.4","64.59","Lima","0","TECNICA"
"0","0","FAMILIAR","35","8192","","12","9052.8","","0","Ica","1","TECNICA"
"0","2","PROPIA","51","9012","89","0","6500","999.5","9302.35","Junin","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","5421","11","12","2425.95","189.28","140.69","Lima","0","UNIVERSITARIA"
"0","2","PROPIA","29","6031","","12","1800","3805.45","0","La Libertad","2","TECNICA"
"0","24","FAMILIAR","28","3779","23","3","3885","20289.07","1194.38","La Libertad","0","UNIVERSITARIA"
"0","2","FAMILIAR","41","5046","","12","2497.3","11850.94","1012.62","Lima","0","TECNICA"
"0","24","FAMILIAR","39","4255","12","12","769.27","2580.65","4431.6","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","52","12726","86","4","2100","30481.64","20.88","Callao","0","UNIVERSITARIA"
"0","0","FAMILIAR","25","4233","","7","3000","","0","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","3635","5","12","1124.85","1600","1728.57","Lima","0","TECNICA"
"0","24","FAMILIAR","63","5605","","12","1500","18628.1","0","Lima","1","TECNICA"
"0","0","PROPIA","41","4175","","12","1800","","2257.18","Cuzco","0","UNIVERSITARIA"
"0","0","FAMILIAR","33","8922","86","12","7195.55","29252.26","310.55","Callao","0","UNIVERSITARIA"
"0","0","FAMILIAR","22","4570","34","11","800","3917.57","0","Lima","0","UNIVERSITARIA"
"0","23","FAMILIAR","28","4113","37","12","800","10690.79","65.81","Lima","1","SECUNDARIA"
"0","28","FAMILIAR","23","3809","","12","2800","","2049.88","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","26","4629","10","12","1141.88","1470","1097.1","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","25","3895","7","12","915.4","1700","4317.68","Piura","0","TECNICA"
"0","0","FAMILIAR","30","5544","27","0","4080","1935.07","0","Cuzco","0","UNIVERSITARIA"
"0","0","FAMILIAR","58","12484","91","3","3749","1710.15","2479.23","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","4660","9","12","7528","","25.6","Cajamarca","0","UNIVERSITARIA"
"0","0","FAMILIAR","46","3461","","6","8300","","0","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","6456","20","12","2100","537.42","179.19","La Libertad","0","TECNICA"
"0","0","FAMILIAR","27","4964","40","12","3550","2680","0","Ica","0","UNIVERSITARIA"
"0","1","FAMILIAR","30","4264","","12","7185.04","","4577.83","Huanuco","0","UNIVERSITARIA"
"0","0","FAMILIAR","59","11965","","12","1100","","159.16","Lima","0","TECNICA"
"0","2","FAMILIAR","47","6031","","7","14000","37182","0","Lima","0","UNIVERSITARIA"
"0","21","FAMILIAR","29","5270","54","12","2000","4022.5","0","Lambayeque","1","UNIVERSITARIA"
"0","0","FAMILIAR","25","4417","22","12","6450","3900","12732.09","Ancash","0","UNIVERSITARIA"
"0","1","FAMILIAR","36","4570","","12","595.94","5001.33","1445.01","Lima","0","TECNICA"
"0","3","FAMILIAR","46","5878","","9","6600","11515","19938.39","Lima","2","UNIVERSITARIA"
"0","1","FAMILIAR","28","3359","","12","1412.49","7902.02","0","Lima","4","TECNICA"
"0","0","FAMILIAR","35","3868","","12","2950","","2552.44","Callao","0","UNIVERSITARIA"
"0","0","FAMILIAR","25","4874","3","12","2500","","2346.29","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","4721","","12","2850","1008.08","0","Cajamarca","1","TECNICA"
"0","7","FAMILIAR","35","5056","60","12","3600","4883.28","2292.39","Junin","1","UNIVERSITARIA"
"0","0","FAMILIAR","27","4721","11","12","4180","824.02","177.65","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","22","4904","41","12","1400","8315.8","8870.82","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","31","5513","","12","2000","4025.58","0","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","36","6913","","12","2120","","3936.39","Ancash","0","TECNICA"
"0","0","FAMILIAR","31","4904","9","12","2300","9449.9","4002.08","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","29","4690","61","12","2500","2984.22","4670.78","Lima","4","UNIVERSITARIA"
"0","0","PROPIA","31","4874","99","12","27718","49994.16","1647.89","Ica","1","UNIVERSITARIA"
"0","2","PROPIA","40","6000","59","0","27214","121543.4","0","Lima","1","UNIVERSITARIA"
"0","11","FAMILIAR","39","4448","36","12","2200","506.23","9282.62","Lambayeque","1","TECNICA"
"0","21","PROPIA","32","5560","45","12","2721.47","","7771.35","Loreto","2","TECNICA"
"0","0","FAMILIAR","24","4264","16","12","2800","4600","6195.27","Arequipa","0","UNIVERSITARIA"
"0","24","PROPIA","48","5391","46","12","5953","21912.44","2527.25","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","39","10900","65","7","2693.13","7129.24","1080.15","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","24","4721","31","12","2100","3183.36","1402.58","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","39","3656","7","12","1070.83","500","3737.65","Lima","0","TECNICA"
"0","25","FAMILIAR","32","4386","40","12","1173.6","8936.11","0","Lima","1","TECNICA"
"0","0","FAMILIAR","41","4904","","12","1500","","0","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","32","5725","37","12","5203","7985.34","2274.51","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","32","4200","","12","2901.19","","0","Junin","0","SIN EDUCACION"
"0","0","FAMILIAR","37","4205","","12","3500","","0","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","37","4205","","12","3500","","0","Lima","0","UNIVERSITARIA"
"0","1","FAMILIAR","40","3991","12","12","1250","500","3198.66","Arequipa","0","TECNICA"
"0","2","FAMILIAR","35","6731","51","12","2000","","0","Cajamarca","0","UNIVERSITARIA"
"0","0","PROPIA","54","7520","83","12","10046","30740.74","3817.64","Lima","1","UNIVERSITARIA"
"0","51","FAMILIAR","40","6243","55","12","2500","2630.99","0","Lambayeque","2","TECNICA"
"0","51","FAMILIAR","40","6243","55","12","2500","2630.99","0","Lambayeque","2","TECNICA"
"0","0","PROPIA","29","4570","27","12","3500","15534.18","1569.26","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","31","6731","","12","1554.85","4812","1111.07","Lima","0","TECNICA"
"0","0","PROPIA","34","8162","43","12","1391.4","3000","1941.97","La Libertad","0","TECNICA"
"0","0","PROPIA","45","3987","","12","763.55","","2708.81","Junin","0","UNIVERSITARIA"
"0","5","FAMILIAR","29","4233","37","12","2400","10.69","2994.27","Lima","1","UNIVERSITARIA"
"0","2","FAMILIAR","31","4751","","12","4500","","1342.65","Callao","0","UNIVERSITARIA"
"0","0","ALQUILADA","55","4251","","12","2372.72","","5841.2","Junin","0","TECNICA"
"0","2","FAMILIAR","27","5909","20","12","2561.45","5754.89","0","Lima","2","UNIVERSITARIA"
"0","0","PROPIA","46","4083","22","12","15600","2119.54","7216.9","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","24","6456","19","12","2100","2260","629.66","Callao","0","TECNICA"
"0","0","PROPIA","30","4629","36","12","3337.2","7700","951.32","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","40","3352","","12","2005","12280","1275.34","Lambayeque","1","UNIVERSITARIA"
"0","0","FAMILIAR","25","4509","","12","5200","1465.81","0","Cajamarca","1","UNIVERSITARIA"
"0","0","FAMILIAR","45","3527","10","12","858.88","500","4155.88","Lima","0","TECNICA"
"0","0","FAMILIAR","46","4874","9","12","1700","","1726","Lima","0","TECNICA"
"0","0","FAMILIAR","48","6456","90","12","30000","121543.4","10073.78","Lima","0","SIN EDUCACION"
"0","1","PROPIA","63","10108","","12","30000","","0","Lima","0","TECNICA"
"0","0","PROPIA","27","4417","17","12","2100","2200","4021.78","Lima","0","UNIVERSITARIA"
"0","8","FAMILIAR","62","6334","","12","7485.57","","0","Lima","0","TECNICA"
"0","0","FAMILIAR","47","4281","","12","1280","10088","1630.56","Lima","1","TECNICA"
"0","2","FAMILIAR","34","4223","8","12","2888.87","1656","5209.56","Cuzco","0","TECNICA"
"0","1","FAMILIAR","24","3857","","12","2055.37","750","3298.76","Lima","0","TECNICA"
"0","2","FAMILIAR","31","5452","","12","2200","3146.75","8616.62","Piura","0","UNIVERSITARIA"
"0","0","FAMILIAR","51","4375","13","12","1072.25","2750","3541.68","Lima","0","TECNICA"
"0","0","FAMILIAR","30","5939","45","12","3500","2330.55","1446.41","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","5421","29","12","4000","1565.31","16.38","Arequipa","0","UNIVERSITARIA"
"0","1","PROPIA","43","3930","24","12","1288.39","2900","4819.81","Huanuco","0","TECNICA"
"0","0","FAMILIAR","35","4509","37","12","9650","950.34","3847.54","Lima","0","UNIVERSITARIA"
"0","1","PROPIA","34","4995","74","12","4700","2658.33","733.94","Lima","1","UNIVERSITARIA"
"0","2","PROPIA","28","5402","29","12","1893.27","6009.04","70.16","Lima","2","TECNICA"
"0","26","FAMILIAR","25","4598","17","12","2900","2965.27","1732.34","La Libertad","0","UNIVERSITARIA"
"0","2","FAMILIAR","43","5939","","12","2000","772.12","2056.79","Junin","3","UNIVERSITARIA"
"0","27","PROPIA","32","5666","26","12","4238.25","14972.06","4835.81","Lima","1","TECNICA"
"0","0","FAMILIAR","53","5270","97","12","3000","1095.2","0","Loreto","1","UNIVERSITARIA"
"0","2","PROPIA","54","4813","","12","1558.02","","0","Cuzco","0","TECNICA"
"0","0","FAMILIAR","38","4478","29","12","13400","26100","0","Lima","0","UNIVERSITARIA"
"0","24","FAMILIAR","28","7461","28","12","4107.72","3972.78","474.55","Callao","0","UNIVERSITARIA"
"0","4","FAMILIAR","25","4629","55","12","2100","4000","9408.58","Lima","3","UNIVERSITARIA"
"0","0","FAMILIAR","41","7339","23","12","1500","507.52","2828","Lima","0","TECNICA"
"0","2","FAMILIAR","29","4428","","12","1179.94","","0","Lima","0","TECNICA"
"0","0","FAMILIAR","57","4782","24","12","1500","","1164.75","Cajamarca","0","UNIVERSITARIA"
"0","1","FAMILIAR","28","4174","28","12","1760","16203.11","6143.87","Callao","0","UNIVERSITARIA"
"0","0","PROPIA","39","5482","80","12","12300","786.74","73.39","Lima","0","SECUNDARIA"
"0","2","PROPIA","33","6365","","12","2700","","10316.96","Lima","0","TECNICA"
"0","21","FAMILIAR","56","14917","108","6","22505","121543.4","57094.38","Moquegua","1","UNIVERSITARIA"
"0","0","PROPIA","34","3899","","12","1550","770","1108.58","Ancash","0","TECNICA"
"0","0","FAMILIAR","32","3779","1","12","3800","2000","19727.9","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","7735","","12","2500","3963.74","3604.02","Ica","1","TECNICA"
"0","0","FAMILIAR","31","6000","31","12","3500","2042.95","0","Lima","1","TECNICA"
"0","0","PROPIA","46","12514","41","12","2800","22039.1","4172.47","Lima","0","TECNICA"
"0","1","PROPIA","38","7278","81","12","8500","706.06","0","Ancash","0","UNIVERSITARIA"
"0","2","FAMILIAR","32","4858","","12","2058.82","","9298.31","Lima","0","UNIVERSITARIA"
"0","2","FAMILIAR","49","12849","60","12","2250","590.91","1764.68","Ica","0","UNIVERSITARIA"
"0","0","PROPIA","31","4386","12","12","5396.35","4812.59","642.29","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","48","5179","16","12","1366","","","Cajamarca","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","3640","","12","915.94","","9836.18","Ayacucho","0","UNIVERSITARIA"
"0","0","FAMILIAR","48","6059","21","12","3800","6344.87","4629.86","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","36","5026","43","12","763.29","5257.86","1731.12","Callao","0","TECNICA"
"0","8","FAMILIAR","27","4874","7","12","1500","9376.11","2196.33","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","52","5786","38","12","8500","70410","1727.27","Lambayeque","0","TECNICA"
"0","0","PROPIA","44","6456","92","12","19100","501.18","","Lima","2","TECNICA"
"0","3","FAMILIAR","34","5939","","0","8500","83005","","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","39","9409","81","12","12500","1176.51","249.07","Lambayeque","0","TECNICA"
"0","0","FAMILIAR","24","4205","16","12","800","2028.36","717.79","Junin","0","UNIVERSITARIA"
"0","6","FAMILIAR","34","7400","93","12","3250","2866.58","105.2","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","35","7339","71","9","7200","45989.08","27695.3","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","25","6090","30","12","975.3","14037.04","493.89","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","28","4935","30","12","2500","10480","884.91","Arequipa","0","UNIVERSITARIA"
"0","0","FAMILIAR","24","4386","14","12","2446.21","","","Lima","0","TECNICA"
"0","0","FAMILIAR","48","6182","","12","2500","13938.13","","Lima","0","TECNICA"
"0","0","PROPIA","52","3377","25","10","1211.88","2780","11243.52","Ica","0","TECNICA"
"0","0","FAMILIAR","33","3779","10","12","2800","14304.04","2477.97","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","27","4751","35","12","3800","5520","1051.87","Lima","3","TECNICA"
"0","28","FAMILIAR","37","3868","49","11","23555","33750","6454.08","Lima","1","UNIVERSITARIA"
"0","6","PROPIA","37","7431","89","12","5444","11956.19","","La Libertad","1","UNIVERSITARIA"
"0","0","FAMILIAR","36","3290","","12","3955.98","","2518.98","Lima","0","TECNICA"
"0","1","PROPIA","33","4721","","12","1800","5134.69","","Lambayeque","0","UNIVERSITARIA"
"0","28","FAMILIAR","37","5056","25","11","2600","5045","10604.44","La Libertad","1","TECNICA"
"0","0","PROPIA","49","6151","41","12","3500","7603.41","1391.03","Arequipa","0","TECNICA"
"0","0","FAMILIAR","30","4310","","12","4490.86","","","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","35","5817","45","12","1415","9752.63","914.9","Lima","1","UNIVERSITARIA"
"0","31","FAMILIAR","27","5329","55","12","1757","9286.97","2216.57","Lima","2","UNIVERSITARIA"
